,Unnamed: 0,Atom Number,Catalyst Name,CatalystO2File,Element,SpinDensity,ChElPGPositiveCharge,ChElPGNeutralCharge,ChargeDifference,Doesitbind,BondLength,IonizedFreeEnergy,IonizationEnergy,BindingEnergy,NeutralFreeEnergy,OrthoOrPara,Meta,FartherThanPara,DistanceToN,AverageBondLength,BondLengthRange,NumberOfHydrogens,AromaticSize,IsInRingSize6,IsInRingSize5,NeighborSpinDensity,NeighborChElPGCharge,NeighborChargeDifference,AromaticExtent,RingEdge,NumNitrogens,NumHeteroatoms,ring_nitrogens,atom_plane_deviation,ring_plane_deviation,charge,Doesitbind_pred,Doesitbind_predproba
701,701,9,sf146x0,None,C,-0.49642223052762285,-0.042786000000000005,0.8087191004273631,1.878155024387014,0,0.0,-597.02422252,-0.941909631853603,0.0,-597.12876273,1,0,0,-0.8114009761927502,0.6648829819722646,0.09796206423268704,2,6,0,0,0.5235852552165996,0.5469408422540626,0.3551535006268681,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.005
702,702,11,sf146x0,sf146x0O2-10_optsp_a0m2.out,C,1.3020696282072075,0.03445,-0.2228867929877476,-2.3351344952178166,1,1.528019794,-597.02422252,-0.941909631853603,-0.57016841,-597.12876273,1,0,0,-0.8114009761927502,-0.16833483290047174,0.03260021785313083,1,6,1,0,-0.15433229625665276,0.03229519426746964,0.3716094155464013,-1.0106220344535863,2,1,1,1,-0.17699640789622093,1.477172945474766,0,1,0.99
703,703,12,sf146x0,None,C,-1.2679231790447376,-0.199171,-0.30147849167494783,0.6477189937888759,0,0.0,-597.02422252,-0.941909631853603,0.0,-597.12876273,0,1,0,-0.3728716832647707,-0.07671892550175823,0.05751323817986021,1,6,1,0,2.505061001175732,-0.3737686662370242,-3.110962010618337,-1.0106220344535863,2,1,1,1,-0.24188173366503923,1.477172945474766,0,0,0.001
704,704,13,sf146x0,sf146x0O2-12_optsp_a0m2.out,C,3.195808517623163,0.075499,-0.14880671439199566,-2.675332856017513,1,1.5339679940000002,-597.02422252,-0.941909631853603,-0.7247813120000001,-597.12876273,1,0,0,0.06565760966320877,0.11228693303187874,0.006117067697945844,1,6,1,0,-1.6722298035439498,-0.6233108312994298,0.3151133375492933,-1.0106220344535863,2,1,1,1,-0.22875636147655087,1.477172945474766,0,1,1.0
705,705,14,sf146x0,None,C,-1.4702599881374965,-0.22581,-0.463937500919809,0.5194583353379975,0,0.0,-597.02422252,-0.941909631853603,0.0,-597.12876273,0,1,0,-0.3728716832647707,-0.08734558348484144,0.048168799058934786,1,6,1,0,2.6789463473634,-0.29256754732104484,-3.0846556157866902,-1.0106220344535863,2,1,1,1,-0.19458748576950574,1.477172945474766,0,0,0.008
706,706,15,sf146x0,sf146x0O2-14_optsp_a0m2.out,C,1.6017707881056822,0.061184,-0.11561601828837618,-2.3765867729813026,1,1.5413638230000002,-597.02422252,-0.941909631853603,-0.693828799,-597.12876273,1,0,0,-0.8114009761927502,-0.14137272182389105,0.03347725439324645,1,6,1,0,-0.27663684095536173,-0.06239340719408411,0.2451603197815386,-1.0106220344535863,2,1,1,1,0.7176214416823594,1.477172945474766,0,1,0.993
767,767,1,sf149x0,None,C,-0.32868774175844884,-0.4764350000000001,-1.327646029408684,1.3411514566483325,0,0.0,-633.90556888,1.2537478045754535,0.0,-634.03985655,0,0,1,0.9427161955191676,0.754844296108114,0.0,3,6,0,0,-0.7905341872300135,1.5551118195594826,0.045082539271567426,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.003
768,768,2,sf149x0,None,C,-0.9572533944029706,0.351964,2.1081515793312957,0.39791556682749035,0,0.0,-633.90556888,1.2537478045754535,0.0,-634.03985655,0,0,1,0.5041869025911883,0.2171062821583652,0.11746362862373096,0,6,1,0,1.0011581444646203,-2.6060225574318325,-0.3990503009188478,0.0758581458929464,2,1,1,1,-0.24178305278014964,-0.24242280932598337,0,0,0.005
769,769,3,sf149x0,sf149x0O2-2_optsp_a0m2.out,C,0.9701100925879055,-0.226099,-0.9632535954494973,-1.0001780291408329,0,1.521790215,-633.90556888,1.2537478045754535,0.21816419199999998,-634.03985655,1,0,0,0.06565760966320877,-0.029267467325361188,0.009470319674193428,1,6,1,0,-1.059441760607118,0.7526670320196133,0.4144563117761399,0.0758581458929464,2,1,1,1,-0.19885323848308092,-0.24242280932598337,0,0,0.143
770,770,4,sf149x0,None,C,-0.8161569942960772,-0.184761,-0.2851543833079947,0.49875288810904833,0,0.0,-633.90556888,1.2537478045754535,0.0,-634.03985655,0,1,0,-0.3728716832647707,-0.04404750584697331,0.0054511988623862076,1,6,1,0,0.7841540471622985,-0.3060550298666192,-0.9223791540794838,0.0758581458929464,2,1,1,1,0.1884343737647177,-0.24242280932598337,0,0,0.003
771,771,5,sf149x0,None,C,0.4666476268767638,0.09007000000000001,0.6350804955049956,-0.4843627138629546,0,0.0,-633.90556888,1.2537478045754535,0.0,-634.03985655,1,0,0,-0.8114009761927502,0.03637755913962707,0.03015867052680044,0,6,1,0,-0.868131986784957,0.20650599281772974,0.870369741525772,0.0758581458929464,1,1,1,1,-0.21881015501642725,-0.24242280932598337,0,0,0.037
772,772,6,sf149x0,sf149x0O2-5_optsp_a0m2.out,C,-1.4099260770642996,0.17990599999999998,1.6658184219285652,1.4216143971456412,0,1.890820533,-633.90556888,1.2537478045754535,1.3410886929999999,-634.03985655,0,1,0,-0.3728716832647707,0.11001579492925727,0.01438202438725522,0,6,1,0,2.6911137171389643,-1.9014256792649928,-2.3157337669718223,0.0758581458929464,1,1,1,1,-0.17583542937449284,-0.24242280932598337,0,0,0.0
773,773,7,sf149x0,sf149x0O2-6_optsp_a0m2.out,C,0.8277704953436378,-0.380551,-1.476023178348073,-0.43427511966687643,0,1.534001901,-633.90556888,1.2537478045754535,0.347887193,-634.03985655,1,0,0,0.06565760966320877,-0.014102933535836863,0.025828220778481008,1,6,1,0,-1.3853575945178827,1.7194368329031382,0.9346247065106414,0.0758581458929464,2,1,1,1,-0.22366185898185428,-0.24242280932598337,0,0,0.042
774,774,8,sf149x0,sf149x0O2-7_optsp_a0m2.out,C,3.1929141992877135,-0.216845,-1.4499615652947677,-2.612982008932336,1,1.5058870180000001,-633.90556888,1.2537478045754535,-0.512195374,-634.03985655,1,0,0,0.06565760966320877,0.07501588637867011,0.0009029056484961553,1,6,1,0,-1.6933994317082874,1.3843020246079145,1.354242847278873,0.0758581458929464,2,1,1,1,1.9792658816328481,-0.24242280932598337,0,1,0.921
775,775,9,sf149x0,None,C,-1.3962962334488156,0.13131700000000002,1.4047457045926726,1.295229781881396,0,0.0,-633.90556888,1.2537478045754535,0.0,-634.03985655,0,1,0,-0.3728716832647707,0.11680104306818265,0.015849567036499312,0,6,1,0,2.6690123207885956,-1.304614287610761,-2.1555654249816536,0.0758581458929464,1,1,1,1,-0.20095105871188848,-0.24242280932598337,0,0,0.0
776,776,10,sf149x0,sf149x0O2-9_optsp_a0m2.out,C,0.8791106521261425,-0.182805,-0.5264627689406699,-0.26456218345251137,0,1.5381706469999998,-633.90556888,1.2537478045754535,0.360164796,-634.03985655,1,0,0,0.06565760966320877,-0.024626440055977927,0.027838509022726214,1,6,1,0,-1.3694667775553393,0.44200607005228687,0.7013890264057974,0.0758581458929464,2,1,1,1,-0.2247032518689472,-0.24242280932598337,0,0,0.026
777,777,11,sf149x0,None,C,-0.9385018375809081,-0.122945,-0.11513682817846288,0.16483099532345763,0,0.0,-633.90556888,1.2537478045754535,0.0,-634.03985655,0,0,1,0.5041869025911883,-0.08435763154515034,0.01159586699732573,1,6,1,0,0.9613567781368079,-0.509014667212422,-0.7070219796699272,0.0758581458929464,2,1,1,1,-0.1594607686511853,-0.24242280932598337,0,0,0.002
778,778,12,sf149x0,sf149x0O2-11_optsp_a0m2.out,C,0.8670995547832814,-0.051681,-0.11508710090290579,-0.8180638956854122,0,1.517072935,-633.90556888,1.2537478045754535,0.297125072,-634.03985655,1,0,0,0.06565760966320877,-0.04640664690470183,0.0012758944225617075,1,6,1,0,-1.0158661892923084,-0.5048648385827996,0.24835922660701776,0.0758581458929464,2,1,1,1,-0.20247824278661883,-0.24242280932598337,0,0,0.097
779,779,13,sf149x0,sf149x0O2-12_optsp_a0m2.out,C,-0.7615145951174223,-0.234398,-0.523605710926847,0.4558521946499994,0,1.8385689859999998,-633.90556888,1.2537478045754535,1.036899645,-634.03985655,0,1,0,-0.3728716832647707,-0.0353716508643204,0.0042766296492839926,1,6,1,0,0.6745425780250462,0.24197915091119385,-0.7556207564416333,0.0758581458929464,2,1,1,1,0.10000753555284053,-0.24242280932598337,0,0,0.003
780,780,14,sf149x0,None,C,0.375835960982625,0.148053,0.9357451655071236,-0.366751359383261,0,0.0,-633.90556888,1.2537478045754535,0.0,-634.03985655,1,0,0,-0.8114009761927502,0.040567793170062184,0.0336226887127038,0,6,1,0,-0.8299041122576795,-0.03194838259361007,0.77600199017413,0.0758581458929464,1,1,1,1,-0.19699855650946488,-0.24242280932598337,0,0,0.027
781,781,16,sf149x0,None,C,-0.4428223039485369,-0.31198000000000004,-0.7435132854243363,0.8550217659118922,0,0.0,-633.90556888,1.2537478045754535,0.0,-634.03985655,1,0,0,-0.8114009761927502,0.33316141769331087,0.0,3,6,0,0,0.023211237089400885,0.9562158026030068,-0.1131326240318899,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
899,899,1,sf155x0,None,C,-0.480947016161349,-0.446421,-1.1984229228815846,1.321439208753484,0,0.0,-633.8970618,-0.14891585458148737,0.0,-634.01234574,0,0,1,1.3812454884471472,0.748969485683708,0.0,3,0,0,0,0.2688717380586047,1.2927252551192758,-0.5381950581473313,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
900,900,2,sf155x0,sf155x0O2-1_optsp_a0m2.out,C,0.7694438296484933,0.318783,1.6781959928808545,-0.4563462159802124,0,1.5447247119999998,-633.8970618,-0.14891585458148737,0.16583471800000002,-634.01234574,0,0,1,0.9427161955191676,0.2452540252812144,0.10421160719765796,0,0,1,0,-0.6990831338275046,-2.1663975243595357,0.29745783257020525,0.0758581458929464,2,1,1,1,-0.2437642161915873,-0.3370145240823733,0,0,0.061
901,901,3,sf155x0,sf155x0O2-2_optsp_a0m2.out,C,-0.6949064234915395,-0.251262,-0.8376063321010911,-0.2696661244749706,0,1.5619101999999998,-633.8970618,-0.14891585458148737,0.34956339,-634.01234574,0,0,1,0.5041869025911883,-0.06200371905141758,0.012103902648586295,1,0,1,0,0.9698768374254177,0.3840832670113651,-0.5078362020247531,0.0758581458929464,2,1,1,1,-0.2437614793933214,-0.3370145240823733,0,0,0.013
902,902,4,sf155x0,sf155x0O2-3_optsp_a0m2.out,C,1.0065707336324612,-0.194033,-0.5978620953177558,-0.3275475745566964,0,1.559385681,-633.8970618,-0.14891585458148737,0.09454461900000001,-634.01234574,1,0,0,0.06565760966320877,-0.018065400273097425,0.024052004893350132,1,0,1,0,-1.1163593822121762,0.27392829956515036,0.3155132009024781,0.0758581458929464,2,1,1,1,-0.2437654273883526,-0.3370145240823733,0,0,0.148
903,903,5,sf155x0,None,C,-1.180964129279441,0.220752,1.7322902273640897,1.061000272256109,0,0.0,-633.8970618,-0.14891585458148737,0.0,-634.01234574,0,1,0,-0.3728716832647707,0.08823937273148219,0.031149803071867762,0,0,1,0,2.1948764597131714,-1.9667115687771946,-1.7333174136982445,0.0758581458929464,1,1,1,1,-0.24376339536311742,-0.3370145240823733,0,0,0.0
904,904,6,sf155x0,sf155x0O2-5_optsp_a0m2.out,C,2.653392541607626,-0.38603,-2.1026591809494497,-2.2708248383348315,1,1.523437549,-633.8970618,-0.14891585458148737,-0.596397093,-634.01234574,1,0,0,-0.8114009761927502,-0.09217621557764374,0.02033809582640811,1,0,1,0,-0.933159979721343,2.1260984586340523,0.9114864597849984,0.0758581458929464,2,1,1,1,-0.24376519105727643,-0.3370145240823733,0,1,0.951
905,905,8,sf155x0,sf155x0O2-7_optsp_a0m2.out,C,-0.7534079137841273,-0.246943,-0.5656523827410345,0.5006013424252899,1,1.543645568,-633.8970618,-0.14891585458148737,-0.12215834199999999,-634.01234574,1,0,0,-0.8114009761927502,-0.24712603328635502,0.005849705587577025,1,0,1,0,0.15433676231967905,1.1232232064753267,-0.0629036351279685,0.0758581458929464,2,1,1,1,-0.24376489564343126,-0.3370145240823733,0,0,0.244
906,906,9,sf155x0,sf155x0O2-8_optsp_a0m2.out,C,0.595642279849529,-0.059573,-0.13511363096815157,-0.7703075610374294,0,3.058494535,-633.8970618,-0.14891585458148737,-0.095382718,-634.01234574,0,1,0,-0.3728716832647707,-0.08974537561610749,0.048646067430171865,1,0,1,0,-1.015594272506502,-0.4466312839440278,0.40366000124014656,0.0758581458929464,2,1,1,1,-0.24376109535532264,-0.3370145240823733,0,0,0.009
907,907,10,sf155x0,sf155x0O2-9_optsp_a0m2.out,C,-0.9613714849205232,-0.121567,-0.040093848701470036,0.37480988787446584,0,1.619272645,-633.8970618,-0.14891585458148737,1.34199754,-634.01234574,1,0,0,0.06565760966320877,-0.08545411079787942,0.04747914816168032,1,0,1,0,0.6688178232945292,-0.436482223078134,-0.6345006088259464,0.0758581458929464,2,1,1,1,-0.2437610826947293,-0.3370145240823733,0,0,0.113
908,908,11,sf155x0,sf155x0O2-10_optsp_a0m2.out,C,0.6231350665437547,-0.163057,-0.4115611177739994,-0.18636153032731959,0,1.5790660840000001,-633.8970618,-0.14891585458148737,0.19737771,-634.01234574,0,1,0,-0.3728716832647707,-0.006783933252230861,0.06887184936336778,1,0,1,0,-1.1439099909501107,0.05350399082073443,0.39405559108383964,0.0758581458929464,2,1,1,1,-0.24376517839668307,-0.3370145240823733,0,0,0.012
909,909,12,sf155x0,sf155x0O2-11_optsp_a0m2.out,C,-0.9820137373890089,-0.027219,0.41530402018852036,0.4629425343406591,0,1.794552909,-633.8970618,-0.14891585458148737,0.34812392799999997,-634.01234574,1,0,0,-0.8114009761927502,0.08338423144746045,0.04501316938068789,0,0,1,0,1.0630862860428099,0.6634554274701667,-0.38327876750765,0.0758581458929464,1,1,1,1,-0.24376301554531646,-0.3370145240823733,0,0,0.012
910,910,13,sf155x0,sf155x0O2-12_optsp_a0m2.out,C,1.241793991999825,0.146542,0.8164584727686048,-0.7099017293148656,0,1.572374481,-633.8970618,-0.14891585458148737,-0.09437591099999999,-634.01234574,0,1,0,-0.3728716832647707,0.32187542123867446,0.1111258768713217,0,0,1,0,-0.6930647089683164,-0.9271805760554087,0.6977979459070021,0.0758581458929464,2,1,1,1,-0.24376332361975503,-0.3370145240823733,0,0,0.361
911,911,14,sf155x0,None,C,-0.058875113037681365,-0.033256,0.2728534583632477,0.1115430921619446,0,0.0,-633.8970618,-0.14891585458148737,0.0,-634.01234574,1,0,0,0.06565760966320877,0.16846975932646743,0.046396930793005435,0,0,1,0,-0.006623472649309885,0.02220655732338013,-0.09313176669277488,0.0758581458929464,1,1,1,1,-0.24376330884906278,-0.3370145240823733,0,0,0.002
912,912,15,sf155x0,sf155x0O2-14_optsp_a0m2.out,C,-0.39146272221076084,-0.27226,-0.8099489255685464,0.10438378029530615,0,1.684640455,-633.8970618,-0.14891585458148737,1.219553482,-634.01234574,0,0,1,0.5041869025911883,-0.009745461236914058,0.0038153013253852115,1,0,1,0,0.36643548080604815,0.8023139157705708,-0.2699713346388068,0.0758581458929464,2,1,1,1,-0.24376524169964991,-0.3370145240823733,0,0,0.006
913,913,16,sf155x0,None,C,-0.5156788361867436,-0.387286,-0.9381729659230902,1.2998371232368056,0,0.0,-633.8970618,-0.14891585458148737,0.0,-634.01234574,1,0,0,0.06565760966320877,0.7327373334070917,0.0,3,0,0,0,0.5399727735078833,0.8388142805347059,-0.8076414407550179,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
936,936,1,sf157x0,None,C,-0.34587235218861245,-0.477748,-1.4552597804723009,0.9698604389172233,0,0.0,-901.55905108,0.09383092559476204,0.0,-901.67762383,0,0,1,0.9427161955191676,0.758259669864756,0.0,3,16,0,0,-0.6532923470976566,1.6387277373504217,0.38087547978847497,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
937,937,2,sf157x0,sf157x0O2-1_optsp_a0m2.out,C,-0.7421608646819441,0.353067,2.2008206176625538,0.665472431885916,0,1.631172354,-901.55905108,0.09383092559476204,2.025771875,-901.67762383,0,0,1,0.5041869025911883,0.2288251013956559,0.11030132049342667,0,16,1,0,0.5688612128319869,-2.614393428598918,-0.5417861386461266,1.0265283036961625,2,1,1,1,-0.22461967718204173,0.12122115736002997,0,0,0.007
938,938,3,sf157x0,sf157x0O2-2_optsp_a0m2.out,C,0.4737312605657612,-0.252789,-1.0155892926425785,-0.7917027300261704,0,1.53520109,-901.55905108,0.09383092559476204,0.173546316,-901.67762383,0,0,1,0.9427161955191676,-0.04780274225828155,0.007888563341076349,1,16,1,0,-0.7865315721429389,0.775546118411322,0.7299792561585191,1.0265283036961625,2,1,1,1,0.048401950477318885,0.12122115736002997,0,0,0.006
939,939,4,sf157x0,sf157x0O2-3_optsp_a0m2.out,C,-0.5689226385858526,-0.21175500000000005,-0.3401482294126706,0.7033105676280932,0,1.569388472,-901.55905108,0.09383092559476204,0.569439155,-901.67762383,0,0,1,0.5041869025911883,-0.060036456911966254,0.0045618617835370134,1,16,1,0,0.3130382751879007,-0.13923968774574838,-0.6749867733359197,-0.6031919668236365,2,1,1,0,-0.1230419261446599,0.340612420888475,0,0,0.0
940,940,5,sf157x0,None,C,0.130272151425747,0.16406400000000002,1.0623191644454564,-0.2013836702555839,0,0.0,-901.55905108,0.09383092559476204,0.0,-901.67762383,1,0,0,0.06565760966320877,0.14900948617362028,0.048531461046871886,0,16,1,0,-0.5986914565076715,-0.7873790429754179,0.9471665743768836,1.0265283036961625,1,1,1,1,1.5598475276494888,0.12122115736002997,0,0,0.003
941,941,6,sf157x0,sf157x0O2-5_optsp_a0m2.out,C,0.357103829115834,-0.22485300000000005,-0.7232516809655483,-0.2850193308479356,0,1.5438493219999998,-901.55905108,0.09383092559476204,0.097437149,-901.67762383,0,1,0,-0.3728716832647707,-0.045406312181483596,0.09764642353132837,1,16,1,0,-0.36335291672769,0.1745158422168347,-0.2549226311352895,1.0265283036961625,2,1,1,1,5.157749404474519,0.12122115736002997,0,0,0.003
942,942,7,sf157x0,sf157x0O2-6_optsp_a0m2.out,C,-0.6914293564979458,-0.191711,-0.47857992324065113,0.004401713995890039,0,2.024104978,-901.55905108,0.09383092559476204,0.946121028,-901.67762383,1,0,0,-0.8114009761927502,-0.27454210781067023,0.03533776015425772,1,16,1,0,0.43491500414360706,0.44529917379061434,0.3256328196100043,1.0265283036961625,2,1,1,1,-0.06605497273986412,0.12122115736002997,0,0,0.152
943,943,9,sf157x0,sf157x0O2-8_optsp_a0m2.out,C,-0.48348521031682146,-0.155538,-0.34169881627776744,-0.07690268704836437,1,1.529125531,-901.55905108,0.09383092559476204,-0.136985616,-901.67762383,1,0,0,-0.8114009761927502,-0.28521464564646587,0.033239960527037926,1,16,1,0,0.3075129261003086,0.3824971390640056,0.34111214518618244,1.0265283036961625,2,1,1,1,-0.1857198331481021,0.12122115736002997,0,1,0.586
944,944,10,sf157x0,None,C,0.1458962904491022,-0.256338,-0.8550922504515136,-0.2530024467584007,0,0.0,-901.55905108,0.09383092559476204,0.0,-901.67762383,0,1,0,-0.3728716832647707,-0.05283716701752327,0.09643013145840572,1,16,1,0,-0.025661273212923098,0.5202528907914836,-0.2884957734430852,1.0265283036961625,2,1,1,1,4.236597337723406,0.12122115736002997,0,0,0.005
945,945,11,sf157x0,sf157x0O2-10_optsp_a0m2.out,C,0.5146143164271224,0.28753,1.6376547013176217,-0.14893722764101788,0,1.608564031,-901.55905108,0.09383092559476204,0.35207768700000003,-901.67762383,1,0,0,0.06565760966320877,0.15951728783886868,0.03214064726512622,0,16,1,0,-0.9434493108962685,-1.5680776926574067,0.7093786037896271,1.0265283036961625,1,1,1,1,0.06203558429656973,0.12122115736002997,0,0,0.015
946,946,12,sf157x0,None,C,-0.7745681650598525,-0.283521,-0.6578693549308645,0.7237815094587133,0,0.0,-901.55905108,0.09383092559476204,0.0,-901.67762383,0,0,1,0.5041869025911883,-0.0735206101649206,0.037773264543276674,1,16,1,0,0.6627667684210441,0.34555870086679036,-0.6738256316757097,1.0265283036961625,2,1,1,1,-0.09179196078855754,0.12122115736002997,0,0,0.0
947,947,13,sf157x0,sf157x0O2-12_optsp_a0m2.out,C,0.7053414772526305,-0.160737,-0.6338646428210551,-0.8967059707368704,0,1.4841351740000002,-901.55905108,0.09383092559476204,0.13901555699999998,-901.67762383,0,0,1,0.9427161955191676,-0.048518701226772626,0.04457200815962703,1,16,1,0,-0.8955121943371196,0.17139969424950519,0.8875100379536409,1.0265283036961625,2,1,1,1,2.1373677823047426,0.12122115736002997,0,0,0.021
948,948,14,sf157x0,None,C,-0.7203077900015364,0.133241,1.2975291778302722,0.9415266690249771,0,0.0,-901.55905108,0.09383092559476204,0.0,-901.67762383,0,0,1,0.5041869025911883,0.14955576122190664,0.013564287666840036,0,16,1,0,0.7071653412075619,-0.9003545127715632,-0.6351849903342821,1.0265283036961625,1,1,1,1,1.7249177345058755,0.12122115736002997,0,0,0.001
949,949,15,sf157x0,None,C,-0.12243356668594278,-0.246576,-0.5860450863808365,0.43331208754000416,0,0.0,-901.55905108,0.09383092559476204,0.0,-901.67762383,0,0,1,0.9427161955191676,-0.043809544684773286,0.04403341231427427,1,16,1,0,-0.763679685463744,0.44738595709006557,0.6326509780573355,1.0265283036961625,2,1,1,1,0.3516499957120378,0.12122115736002997,0,0,0.0
950,950,16,sf157x0,sf157x0O2-15_optsp_a0m2.out,C,-0.5828956564111326,-0.11215,-0.01832234333031346,0.31134169153842656,0,1.679365391,-901.55905108,0.09383092559476204,1.324653249,-901.67762383,0,0,1,1.3812454884471472,-0.06976919691821447,0.03697423053973847,1,16,1,0,-0.11718483775831372,-0.4710296003696699,0.37108651731531345,1.0265283036961625,2,1,1,1,0.43203202702692667,0.12122115736002997,0,0,0.0
951,951,17,sf157x0,sf157x0O2-16_optsp_a0m2.out,C,-0.04616471730504718,-0.102249,0.025143816167956787,0.3073964830724178,0,1.5425172390000002,-901.55905108,0.09383092559476204,0.693630159,-901.67762383,0,0,1,0.9427161955191676,-0.05942899886987989,0.034162431022876305,1,16,1,0,-0.7325397751531609,-0.4170451422320559,0.5395827826035448,1.0265283036961625,2,1,1,1,-0.12347080585501988,0.12122115736002997,0,0,0.006
952,952,18,sf157x0,sf157x0O2-17_optsp_a0m2.out,C,-0.6593393303894715,-0.227256,-0.3857617030827223,0.7779522564727597,0,2.24081599,-901.55905108,0.09383092559476204,0.9131685070000001,-901.67762383,0,0,1,0.5041869025911883,-0.033487627382175,0.04121664173285522,1,16,1,0,0.15556582619152534,0.30887059034562075,0.04254494491481719,1.0265283036961625,2,1,1,1,-0.029956215354808836,0.12122115736002997,0,0,0.002
953,953,19,sf157x0,None,C,0.3612348696035674,0.14533,1.0260905838714431,-0.05350732495622735,0,0.0,-901.55905108,0.09383092559476204,0.0,-901.67762383,1,0,0,0.06565760966320877,0.2264936822126752,0.03102143764554888,0,16,1,0,-1.3639450540248914,-0.41060136257108226,1.405463804885888,1.0265283036961625,1,1,1,1,3.4557178171835643,0.12122115736002997,0,0,0.014
